stated_monthly_income,documented_monthly_income_filled,loan_amount,bank_ending_balance,bank_has_overdrafts,bank_has_consistent_deposits,monthly_withdrawals,monthly_deposits,num_documents_submitted,has_documentation,income_ratio,income_discrepancy,suspected_misrepresentation,loan_to_income_ratio,income_covers_loan_3x,withdrawal_to_deposit_ratio,net_monthly_flow,balance_to_loan_ratio,low_balance,employment_encoded
5109.0,5134.0,5000,3580.0,False,True,3069.0,4443.0,1,1,1.0048933255040124,0.004893325504012527,0,0.9786651008025053,0,0.6907494935854153,1374.0,0.716,0,2
4696.0,4902.0,2000,5195.0,True,False,2708.0,4252.0,1,1,1.0438671209540034,0.04386712095400341,0,0.42589437819420783,0,0.6368767638758231,1544.0,2.5975,0,1
5372.0,5315.0,1500,3127.0,False,True,2023.0,4939.0,1,1,0.9893894266567387,0.010610573343261355,0,0.27922561429635145,1,0.40959708443004655,2916.0,2.0846666666666667,0,1
4944.0,4921.0,1500,2442.0,False,True,1783.0,4641.0,2,1,0.9953478964401294,0.00465210355987055,0,0.30339805825242716,1,0.38418444300797244,2858.0,1.628,0,2
2403.0,0.0,500,1490.0,False,True,1459.0,2188.0,0,0,-1.0,-1.0,0,0.20807324178110695,1,0.666819012797075,729.0,2.98,0,2
7242.0,7246.0,500,2273.0,False,False,2148.0,6472.0,2,1,1.0005523336095001,0.0005523336095001381,0,0.06904170118751726,1,0.3318912237330037,4324.0,4.546,0,2
5062.0,5112.0,1000,4040.0,False,True,4310.0,4966.0,1,1,1.0098775187672857,0.009877518767285659,0,0.19755037534571315,1,0.8679017317760773,656.0,4.04,0,2
5665.0,5297.0,3000,1933.0,False,True,3758.0,4557.0,2,1,0.9350397175639894,0.0649602824360106,0,0.529567519858782,0,0.8246653500109721,799.0,0.6443333333333333,0,2
978.0,935.0,500,671.0,False,True,676.0,834.0,2,1,0.9560327198364008,0.04396728016359918,0,0.5112474437627812,0,0.8105515587529976,158.0,1.342,0,0
3468.0,3198.0,3000,0.0,True,True,850.0,2737.0,1,1,0.9221453287197232,0.07785467128027682,0,0.8650519031141869,0,0.3105590062111801,1887.0,0.0,1,2
4599.0,1702.0,2000,2371.0,False,True,1011.0,1537.0,1,1,0.3700804522722331,0.6299195477277669,1,0.4348771472059143,0,0.6577748861418348,526.0,1.1855,0,2
6270.0,2451.0,500,1031.0,False,True,2039.0,2155.0,2,1,0.39090909090909093,0.6090909090909091,1,0.07974481658692185,1,0.9461716937354988,116.0,2.062,0,2
5573.0,5527.0,1000,3539.0,False,False,2571.0,4920.0,2,1,0.9917459178180513,0.008254082181948681,0,0.1794365691727974,1,0.5225609756097561,2349.0,3.539,0,1
6568.0,6686.0,5000,1367.0,False,True,3408.0,6506.0,1,1,1.0179658952496955,0.017965895249695493,0,0.761266747868453,0,0.5238241623117122,3098.0,0.2734,0,1
500.0,475.0,1000,1798.0,False,False,161.0,415.0,2,1,0.95,0.05,0,2.0,0,0.38795180722891565,254.0,1.798,0,0
5648.0,5788.0,1000,1975.0,False,True,4132.0,5597.0,2,1,1.024787535410765,0.024787535410764873,0,0.17705382436260622,1,0.7382526353403609,1465.0,1.975,0,2
5705.0,5661.0,500,1474.0,False,True,3879.0,5385.0,2,1,0.9922874671340929,0.007712532865907099,0,0.0876424189307625,1,0.7203342618384401,1506.0,2.948,0,2
4251.0,4270.0,500,2354.0,False,False,1404.0,3839.0,2,1,1.0044695365796283,0.004469536579628322,0,0.11761938367442955,1,0.3657202396457411,2435.0,4.708,0,1
3932.0,3712.0,500,3727.0,False,True,2089.0,3460.0,2,1,0.9440488301119023,0.05595116988809766,0,0.1271617497456765,1,0.6037572254335261,1371.0,7.454,0,2
4834.0,4748.0,1500,286.0,True,True,3193.0,4353.0,1,1,0.9822093504344228,0.01779064956557716,0,0.3103020273065784,1,0.733517114633586,1160.0,0.19066666666666668,1,2
3655.0,3637.0,1000,2733.0,False,False,1963.0,3162.0,2,1,0.9950752393980848,0.004924760601915185,0,0.27359781121751026,1,0.620809614168248,1199.0,2.733,0,2
6263.0,6190.0,1500,2258.0,False,True,4507.0,6104.0,1,1,0.9883442439725372,0.011655756027462877,0,0.23950183618074405,1,0.7383682830930537,1597.0,1.5053333333333334,0,2
2796.0,2900.0,500,2231.0,False,False,2253.0,2713.0,1,1,1.0371959942775393,0.03719599427753934,0,0.17882689556509299,1,0.8304460007371913,460.0,4.462,0,1
640.0,662.0,2000,3308.0,False,True,485.0,650.0,2,1,1.034375,0.034375,0,3.125,0,0.7461538461538462,165.0,1.654,0,2
4438.0,4641.0,2000,2074.0,False,True,3165.0,4518.0,2,1,1.0457413249211356,0.04574132492113565,0,0.45065344749887337,0,0.700531208499336,1353.0,1.037,0,2
2553.0,2670.0,1000,3074.0,False,True,2083.0,2352.0,2,1,1.045828437132785,0.045828437132784956,0,0.39169604386995693,0,0.8856292517006803,269.0,3.074,0,2
3144.0,3222.0,300,1243.0,True,True,1553.0,2809.0,2,1,1.0248091603053435,0.02480916030534351,0,0.09541984732824428,1,0.5528657885368459,1256.0,4.1433333333333335,0,2
5164.0,0.0,2000,2449.0,False,True,2077.0,5033.0,0,0,-1.0,-1.0,0,0.3872966692486445,0,0.41267633618120403,2956.0,1.2245,0,2
6993.0,6742.0,2000,1624.0,False,False,5491.0,6603.0,2,1,0.9641069641069641,0.03589303589303589,0,0.286000286000286,1,0.8315917007420869,1112.0,0.812,0,2
2240.0,2096.0,3000,1801.0,False,True,855.0,1948.0,2,1,0.9357142857142857,0.06428571428571428,0,1.3392857142857142,0,0.438911704312115,1093.0,0.6003333333333334,0,1
4090.0,3684.0,500,1517.0,False,False,2882.0,3189.0,1,1,0.9007334963325183,0.09926650366748166,0,0.12224938875305623,1,0.9037315772969583,307.0,3.034,0,2
5684.0,5276.0,1000,2707.0,False,True,1446.0,4592.0,1,1,0.928219563687544,0.07178043631245602,0,0.17593244194229415,1,0.31489547038327526,3146.0,2.707,0,2
4316.0,3887.0,500,2122.0,False,False,3396.0,3778.0,1,1,0.9006024096385542,0.09939759036144578,0,0.11584800741427248,1,0.8988883006881948,382.0,4.244,0,1
4532.0,4568.0,1000,2592.0,False,True,3087.0,4520.0,2,1,1.0079435127978817,0.00794351279788173,0,0.22065313327449249,1,0.6829646017699115,1433.0,2.592,0,1
3268.0,3150.0,1500,1974.0,True,True,2227.0,2772.0,1,1,0.9638922888616891,0.03610771113831089,0,0.4589963280293758,0,0.8033910533910534,545.0,1.316,0,2
2372.0,2246.0,300,0.0,True,True,1069.0,1913.0,1,1,0.9468802698145026,0.05311973018549747,0,0.12647554806070826,1,0.5588081547307894,844.0,0.0,1,2
4415.0,4478.0,2000,2047.0,False,False,3805.0,4029.0,2,1,1.0142695356738392,0.014269535673839184,0,0.45300113250283125,0,0.9444030776867709,224.0,1.0235,0,2
4199.0,0.0,1500,2095.0,True,False,1607.0,3588.0,0,0,-1.0,-1.0,0,0.35722791140747795,0,0.44788182831661094,1981.0,1.3966666666666667,0,1
2368.0,2478.0,2000,2364.0,False,True,1139.0,2414.0,1,1,1.0464527027027026,0.0464527027027027,0,0.8445945945945946,0,0.47183098591549294,1275.0,1.182,0,0
2244.0,528.0,1000,1109.0,True,True,163.0,487.0,2,1,0.23529411764705882,0.7647058823529411,1,0.44563279857397503,0,0.3347022587268994,324.0,1.109,0,1
3581.0,3471.0,3000,207.0,True,False,2993.0,3284.0,2,1,0.9692823233733594,0.030717676626640603,0,0.8377548170901983,0,0.9113885505481121,291.0,0.069,1,2
1953.0,1847.0,5000,2937.0,False,False,1004.0,1684.0,2,1,0.9457245263696876,0.05427547363031234,0,2.5601638504864312,0,0.5961995249406176,680.0,0.5874,0,1
3024.0,2822.0,3000,1590.0,False,True,1880.0,2545.0,1,1,0.9332010582010583,0.0667989417989418,0,0.9920634920634921,0,0.7387033398821218,665.0,0.53,0,2
6164.0,5744.0,2000,2257.0,False,True,3790.0,5074.0,2,1,0.9318624269954575,0.0681375730045425,0,0.3244646333549643,1,0.7469452108789909,1284.0,1.1285,0,2
3497.0,0.0,2000,1578.0,False,False,2932.0,3377.0,0,0,-1.0,-1.0,0,0.5719187875321704,0,0.8682262363044122,445.0,0.789,0,2
1788.0,1875.0,1500,1991.0,False,True,1310.0,1790.0,1,1,1.0486577181208054,0.04865771812080537,0,0.8389261744966443,0,0.7318435754189944,480.0,1.3273333333333333,0,0
2800.0,2520.0,500,1326.0,False,True,1516.0,2279.0,2,1,0.9,0.1,0,0.17857142857142858,1,0.6652040368582711,763.0,2.652,0,2
794.0,738.0,1500,548.0,False,False,505.0,663.0,1,1,0.929471032745592,0.07052896725440806,0,1.8891687657430731,0,0.7616892911010558,158.0,0.36533333333333334,0,1
5773.0,5817.0,5000,1095.0,False,True,2104.0,5000.0,2,1,1.007621687164386,0.007621687164385935,0,0.8661008141347653,0,0.4208,2896.0,0.219,0,2
6468.0,6163.0,1500,2246.0,False,True,2159.0,5815.0,2,1,0.9528447742733457,0.0471552257266543,0,0.23191094619666047,1,0.3712811693895099,3656.0,1.4973333333333334,0,2
5783.0,5601.0,1000,2616.0,False,False,1811.0,5194.0,1,1,0.9685284454435414,0.031471554556458586,0,0.17292062943109113,1,0.3486715440893339,3383.0,2.616,0,2
4099.0,0.0,1500,1120.0,False,True,2038.0,3751.0,0,0,-1.0,-1.0,0,0.3659429129055867,0,0.5433217808584377,1713.0,0.7466666666666667,0,1
4504.0,4327.0,5000,194.0,True,True,2629.0,4215.0,1,1,0.9607015985790408,0.039298401420959146,0,1.1101243339253997,0,0.6237247924080664,1586.0,0.0388,1,2
6581.0,6025.0,500,5639.0,False,False,3904.0,5576.0,2,1,0.9155143595198298,0.08448564048017018,0,0.0759762953958365,1,0.7001434720229556,1672.0,11.278,0,1
590.0,578.0,1000,1208.0,False,True,484.0,525.0,2,1,0.9796610169491525,0.020338983050847456,0,1.694915254237288,0,0.9219047619047619,41.0,1.208,0,1
500.0,457.0,1500,2935.0,False,False,206.0,400.0,1,1,0.914,0.086,0,3.0,0,0.515,194.0,1.9566666666666668,0,0
6339.0,2075.0,300,3185.0,False,True,1254.0,1943.0,2,1,0.3273386969553557,0.6726613030446442,1,0.047326076668244205,1,0.6453937210499228,689.0,10.616666666666667,0,2
7744.0,7811.0,1000,1549.0,False,True,2989.0,6747.0,2,1,1.0086518595041323,0.008651859504132232,0,0.12913223140495866,1,0.44301170890766267,3758.0,1.549,0,2
1626.0,1565.0,3000,1899.0,False,False,1038.0,1483.0,2,1,0.9624846248462484,0.037515375153751536,0,1.845018450184502,0,0.6999325691166555,445.0,0.633,0,0
1527.0,1462.0,300,751.0,False,True,1240.0,1336.0,1,1,0.9574328749181401,0.042567125081859856,0,0.19646365422396855,1,0.9281437125748503,96.0,2.5033333333333334,0,0
8422.0,7704.0,1000,3323.0,False,True,2851.0,7486.0,2,1,0.9147470909522679,0.08525290904773213,0,0.11873664212776062,1,0.38084424258616084,4635.0,3.323,0,2
2697.0,2635.0,5000,1228.0,False,True,826.0,2477.0,2,1,0.9770114942528736,0.022988505747126436,0,1.8539117538005192,0,0.3334679047234558,1651.0,0.2456,0,2
6069.0,0.0,1000,18.0,False,True,3665.0,5210.0,0,0,-1.0,-1.0,0,0.16477179106936893,1,0.7034548944337812,1545.0,0.018,1,2
3826.0,3921.0,5000,3480.0,False,True,3101.0,3663.0,1,1,1.0248301097752222,0.024830109775222164,0,1.3068478829064296,0,0.8465738465738466,562.0,0.696,0,1
4442.0,0.0,300,2181.0,False,False,3315.0,4279.0,0,0,-1.0,-1.0,0,0.0675371454299865,1,0.7747137181584483,964.0,7.27,0,2
6351.0,5853.0,2000,2322.0,False,True,3251.0,5411.0,1,1,0.9215871516296646,0.07841284837033538,0,0.314911037631869,1,0.6008131583810756,2160.0,1.161,0,1
3838.0,3812.0,1500,766.0,False,False,3190.0,3580.0,2,1,0.993225638353309,0.006774361646690985,0,0.39082855653986454,0,0.8910614525139665,390.0,0.5106666666666667,0,1
3480.0,0.0,500,0.0,True,False,1703.0,3427.0,0,0,-1.0,-1.0,0,0.14367816091954022,1,0.496936095710534,1724.0,0.0,1,1
5333.0,1628.0,1500,3444.0,False,True,1132.0,1432.0,1,1,0.30526907931745734,0.6947309206825426,1,0.2812675792237015,1,0.7905027932960894,300.0,2.296,0,2
6918.0,6622.0,500,2063.0,False,True,3482.0,5727.0,1,1,0.9572130673605088,0.04278693263949118,0,0.07227522405319456,1,0.607997206216169,2245.0,4.126,0,2
3985.0,4102.0,1000,1421.0,False,True,3267.0,3993.0,2,1,1.0293601003764115,0.029360100376411544,0,0.25094102885821834,1,0.8181818181818182,726.0,1.421,0,2
3841.0,3811.0,1500,1645.0,False,True,3300.0,3725.0,2,1,0.9921895339755272,0.007810466024472794,0,0.39052330122363965,0,0.8859060402684564,425.0,1.0966666666666667,0,2
2692.0,2566.0,500,3070.0,False,True,1067.0,2428.0,2,1,0.9531946508172363,0.046805349182763745,0,0.18573551263001487,1,0.43945634266886324,1361.0,6.14,0,0
6351.0,0.0,500,3099.0,False,True,4547.0,6192.0,0,0,-1.0,-1.0,0,0.07872775940796725,1,0.7343346253229974,1645.0,6.198,0,2
5677.0,5567.0,5000,3196.0,False,False,4147.0,5317.0,2,1,0.9806235687863308,0.019376431213669193,0,0.8807468733485996,0,0.7799511002444988,1170.0,0.6392,0,2
6775.0,7036.0,2000,1557.0,False,False,4752.0,6073.0,2,1,1.0385239852398525,0.0385239852398524,0,0.2952029520295203,1,0.7824798287502058,1321.0,0.7785,0,2
3233.0,3199.0,5000,2922.0,False,True,1936.0,3085.0,2,1,0.989483451902258,0.010516548097742036,0,1.546551190844417,0,0.6275526742301458,1149.0,0.5844,0,2
4149.0,4339.0,1000,3664.0,False,False,1169.0,3805.0,2,1,1.0457941672692215,0.045794167269221496,0,0.24102193299590263,1,0.30722733245729306,2636.0,3.664,0,1
7285.0,6706.0,500,1843.0,False,True,2790.0,5938.0,1,1,0.9205216197666438,0.07947838023335621,0,0.06863417982155114,1,0.4698551700909397,3148.0,3.686,0,2
1511.0,1489.0,1500,1230.0,False,False,690.0,1354.0,2,1,0.985440105890139,0.01455989410986102,0,0.9927200529450695,0,0.5096011816838996,664.0,0.82,0,0
1027.0,1005.0,500,1018.0,False,False,764.0,903.0,2,1,0.9785783836416748,0.021421616358325218,0,0.48685491723466406,0,0.8460686600221484,139.0,2.036,0,0
3486.0,3185.0,2000,2944.0,False,True,1026.0,2788.0,2,1,0.9136546184738956,0.08634538152610442,0,0.5737234652897304,0,0.3680057388809182,1762.0,1.472,0,1
3897.0,925.0,1000,1912.0,False,True,759.0,827.0,1,1,0.23736207338978701,0.762637926610213,1,0.25660764690787785,1,0.9177750906892382,68.0,1.912,0,2
500.0,496.0,500,0.0,True,False,177.0,423.0,2,1,0.992,0.008,0,1.0,0,0.41843971631205673,246.0,0.0,1,0
3425.0,0.0,1000,3693.0,False,True,1796.0,3154.0,0,0,-1.0,-1.0,0,0.291970802919708,1,0.569435637285986,1358.0,3.693,0,2
4527.0,1325.0,1500,0.0,True,False,563.0,1279.0,2,1,0.2926883145571018,0.7073116854428981,1,0.3313452617627568,1,0.4401876465989054,716.0,0.0,1,1
7056.0,7166.0,2000,0.0,True,True,6030.0,7018.0,1,1,1.0155895691609977,0.015589569160997732,0,0.2834467120181406,1,0.8592191507552009,988.0,0.0,1,2
2642.0,2641.0,1000,2791.0,False,True,2023.0,2570.0,1,1,0.9996214988644966,0.0003785011355034065,0,0.3785011355034065,0,0.7871595330739299,547.0,2.791,0,1
10371.0,9670.0,1500,2791.0,False,False,4674.0,8823.0,2,1,0.9324076752482885,0.06759232475171151,0,0.1446340757882557,1,0.5297517851071064,4149.0,1.8606666666666667,0,1
2353.0,2260.0,500,1044.0,False,True,1612.0,2169.0,1,1,0.9604759881002974,0.039524011899702505,0,0.21249468763280918,1,0.7431996311664362,557.0,2.088,0,1
3642.0,3702.0,3000,2222.0,False,False,1388.0,3306.0,2,1,1.016474464579901,0.016474464579901153,0,0.8237232289950577,0,0.41984271022383546,1918.0,0.7406666666666667,0,1
6874.0,7170.0,3000,0.0,True,True,3375.0,6154.0,2,1,1.043060808844923,0.043060808844922895,0,0.43642711667151585,0,0.5484237894052648,2779.0,0.0,1,2
6169.0,5625.0,1500,3060.0,False,True,2917.0,5352.0,2,1,0.9118171502674663,0.08818284973253364,0,0.24315124007132435,1,0.5450298953662183,2435.0,2.04,0,2
4941.0,4844.0,300,2375.0,False,True,2086.0,4589.0,1,1,0.9803683464885651,0.01963165351143493,0,0.06071645415907711,1,0.45456526476356507,2503.0,7.916666666666667,0,2
4373.0,4141.0,1500,1932.0,False,True,3494.0,4017.0,1,1,0.946947175851818,0.05305282414818203,0,0.3430139492339355,0,0.8698033358227533,523.0,1.288,0,2
5512.0,5147.0,1500,2031.0,False,False,3596.0,4851.0,2,1,0.9337808417997098,0.06621915820029027,0,0.27213352685050796,1,0.7412904555761699,1255.0,1.354,0,1
3394.0,3312.0,5000,2740.0,False,True,1394.0,2893.0,1,1,0.9758397171479081,0.024160282852091926,0,1.473187978786093,0,0.4818527480124438,1499.0,0.548,0,2
2081.0,2062.0,5000,1957.0,False,True,922.0,2017.0,2,1,0.9908697741470447,0.00913022585295531,0,2.4026910139356077,0,0.4571145265245414,1095.0,0.3914,0,0
8636.0,8783.0,300,5294.0,False,False,4480.0,8530.0,2,1,1.0170217693376564,0.017021769337656322,0,0.03473830477072719,1,0.5252051582649473,4050.0,17.64666666666667,0,1
6511.0,6661.0,5000,3801.0,False,True,4134.0,6435.0,2,1,1.0230379358009523,0.023037935800952234,0,0.7679311933650745,0,0.6424242424242425,2301.0,0.7602,0,2
6905.0,7215.0,1500,73.0,False,False,3102.0,6455.0,1,1,1.0448950036205649,0.04489500362056481,0,0.2172338884866039,1,0.48055770720371804,3353.0,0.048666666666666664,1,1
754.0,699.0,2000,1482.0,False,True,455.0,602.0,2,1,0.9270557029177718,0.07294429708222812,0,2.6525198938992043,0,0.7558139534883721,147.0,0.741,0,0
4296.0,4141.0,1000,3618.0,False,False,1809.0,3578.0,1,1,0.9639199255121043,0.036080074487895714,0,0.23277467411545624,1,0.5055897149245389,1769.0,3.618,0,1
2815.0,2675.0,1000,0.0,True,False,2159.0,2371.0,1,1,0.9502664298401421,0.0497335701598579,0,0.3552397868561279,0,0.9105862505272038,212.0,0.0,1,1
2497.0,2459.0,500,1251.0,False,False,1064.0,2260.0,2,1,0.9847817380857028,0.015218261914297157,0,0.2002402883460152,1,0.47079646017699117,1196.0,2.502,0,2
4741.0,0.0,3000,1572.0,False,True,2550.0,4650.0,0,0,-1.0,-1.0,0,0.6327778949588695,0,0.5483870967741935,2100.0,0.524,0,2
6158.0,6438.0,300,1291.0,False,True,2816.0,6166.0,2,1,1.0454693082169535,0.04546930821695356,0,0.04871711594673595,1,0.45669802140771976,3350.0,4.303333333333334,0,2
5662.0,2038.0,500,2120.0,False,True,768.0,1740.0,2,1,0.35994348286824446,0.6400565171317556,1,0.08830801836806781,1,0.4413793103448276,972.0,4.24,0,2
3900.0,3949.0,500,1093.0,False,True,1767.0,3559.0,2,1,1.0125641025641026,0.012564102564102564,0,0.1282051282051282,1,0.4964877774655802,1792.0,2.186,0,2
5343.0,5418.0,1000,873.0,False,True,4447.0,5160.0,2,1,1.0140370578326783,0.01403705783267827,0,0.18716077110237694,1,0.8618217054263566,713.0,0.873,0,2
2213.0,2121.0,5000,2929.0,False,True,1472.0,1844.0,1,1,0.9584274740171712,0.04157252598282874,0,2.2593764121102575,0,0.7982646420824295,372.0,0.5858,0,2
1769.0,1792.0,500,2682.0,False,False,1291.0,1738.0,1,1,1.0130016958733747,0.013001695873374788,0,0.2826455624646693,1,0.742807825086306,447.0,5.364,0,0
2345.0,2427.0,3000,1735.0,False,False,1381.0,2192.0,2,1,1.0349680170575692,0.034968017057569294,0,1.279317697228145,0,0.6300182481751825,811.0,0.5783333333333334,0,0
5551.0,1313.0,300,1822.0,False,True,399.0,1145.0,2,1,0.23653395784543327,0.7634660421545667,1,0.05404431633939831,1,0.34847161572052404,746.0,6.073333333333333,0,2
5222.0,5132.0,2000,2752.0,False,True,2521.0,4894.0,1,1,0.9827652240520873,0.017234775947912676,0,0.38299502106472616,0,0.515120555782591,2373.0,1.376,0,2
3678.0,3486.0,1500,0.0,True,True,1851.0,2975.0,1,1,0.9477977161500816,0.052202283849918436,0,0.4078303425774878,0,0.6221848739495799,1124.0,0.0,1,2
3932.0,3789.0,2000,2591.0,False,True,1115.0,3306.0,2,1,0.9636317395727365,0.03636826042726348,0,0.508646998982706,0,0.3372655777374471,2191.0,1.2955,0,2
1246.0,0.0,1000,2464.0,False,False,426.0,1192.0,0,0,-1.0,-1.0,0,0.8025682182985554,0,0.3573825503355705,766.0,2.464,0,1
7155.0,0.0,5000,2093.0,False,True,3224.0,6846.0,0,0,-1.0,-1.0,0,0.6988120195667366,0,0.47093193105463044,3622.0,0.4186,0,2
7005.0,6854.0,300,1776.0,False,True,3493.0,6485.0,2,1,0.9784439685938615,0.021556031406138473,0,0.042826552462526764,1,0.5386276021588281,2992.0,5.92,0,1
2942.0,0.0,500,0.0,True,False,1507.0,2711.0,0,0,-1.0,-1.0,0,0.1699524133242692,1,0.5558834378458134,1204.0,0.0,1,1
3643.0,0.0,1000,1340.0,False,True,1305.0,3465.0,0,0,-1.0,-1.0,0,0.2744990392533626,1,0.37662337662337664,2160.0,1.34,0,2
6759.0,6497.0,1000,4684.0,False,True,2804.0,6277.0,2,1,0.9612368693593727,0.038763130640627315,0,0.14795088030773784,1,0.44671021188465826,3473.0,4.684,0,2
6882.0,6726.0,3000,2019.0,False,True,3146.0,6692.0,2,1,0.977332170880558,0.022667829119442023,0,0.43591979075850046,0,0.4701135684399283,3546.0,0.673,0,1
7912.0,8006.0,1500,1539.0,False,True,2708.0,7873.0,1,1,1.0118806875631952,0.011880687563195146,0,0.18958543983822043,1,0.34396037088784454,5165.0,1.026,0,2
3683.0,3382.0,300,2025.0,False,True,1678.0,3277.0,2,1,0.9182731468911214,0.08172685310887863,0,0.08145533532446375,1,0.5120537076594446,1599.0,6.75,0,2
1563.0,1459.0,1000,2532.0,False,True,483.0,1392.0,2,1,0.9334612923864364,0.06653870761356366,0,0.6397952655150352,0,0.34698275862068967,909.0,2.532,0,0
5347.0,5117.0,1000,2988.0,False,False,3627.0,4790.0,1,1,0.956985225360015,0.043014774639985036,0,0.18702075930428277,1,0.7572025052192067,1163.0,2.988,0,2
5948.0,5675.0,5000,1657.0,False,False,2714.0,4926.0,2,1,0.9541022192333557,0.04589778076664425,0,0.8406186953597848,0,0.5509541209906618,2212.0,0.3314,0,1
500.0,479.0,1500,2637.0,True,False,215.0,419.0,2,1,0.958,0.042,0,3.0,0,0.513126491646778,204.0,1.758,0,0
6322.0,5997.0,2000,3509.0,False,False,2603.0,5820.0,2,1,0.9485922176526416,0.05140778234735843,0,0.3163555836760519,1,0.44725085910652923,3217.0,1.7545,0,2
6082.0,5932.0,2000,5510.0,False,True,2522.0,5589.0,1,1,0.9753370601775732,0.024662939822426833,0,0.3288391976323578,1,0.45124351404544644,3067.0,2.755,0,2
3626.0,3603.0,1500,1015.0,False,True,3103.0,3299.0,1,1,0.9936569222283508,0.0063430777716492,0,0.4136789851075565,0,0.9405880569869658,196.0,0.6766666666666666,0,2
7033.0,6575.0,500,4514.0,False,True,4733.0,5614.0,2,1,0.9348784302573582,0.06512156974264183,0,0.07109341674960899,1,0.8430708941930887,881.0,9.028,0,2
1559.0,1571.0,3000,814.0,False,True,438.0,1413.0,2,1,1.0076972418216805,0.007697241821680564,0,1.9243104554201411,0,0.3099787685774947,975.0,0.2713333333333333,0,1
5201.0,5108.0,2000,2530.0,False,False,3269.0,4664.0,2,1,0.9821188233032109,0.01788117669678908,0,0.38454143433955007,0,0.7009005145797599,1395.0,1.265,0,2
5119.0,4950.0,2000,3099.0,True,True,2130.0,4568.0,1,1,0.966985739402227,0.033014260597773,0,0.39070130884938464,0,0.46628721541155865,2438.0,1.5495,0,2
2116.0,2161.0,5000,1234.0,False,False,787.0,2139.0,2,1,1.0212665406427222,0.021266540642722116,0,2.3629489603024574,0,0.36792893875642824,1352.0,0.2468,0,0
3218.0,3014.0,2000,2132.0,False,True,1981.0,2611.0,2,1,0.9366065879428216,0.06339341205717837,0,0.6215040397762586,0,0.7587131367292225,630.0,1.066,0,1
5818.0,1968.0,2000,3366.0,False,False,704.0,1826.0,2,1,0.3382605706428326,0.6617394293571675,1,0.3437607425232039,0,0.3855421686746988,1122.0,1.683,0,1
1771.0,0.0,5000,935.0,False,False,943.0,1603.0,0,0,-1.0,-1.0,0,2.82326369282891,0,0.5882719900187149,660.0,0.187,0,2
5699.0,0.0,500,4504.0,False,False,4045.0,5691.0,0,0,-1.0,-1.0,0,0.08773469029654325,1,0.71077139342822,1646.0,9.008,0,1
2658.0,2741.0,1000,0.0,False,True,1773.0,2684.0,1,1,1.0312264860797593,0.031226486079759218,0,0.3762227238525207,0,0.660581222056632,911.0,0.0,1,2
7255.0,0.0,1500,4910.0,False,True,6215.0,6644.0,0,0,-1.0,-1.0,0,0.2067539627842867,1,0.9354304635761589,429.0,3.2733333333333334,0,2
4505.0,4461.0,1000,3502.0,False,True,3617.0,4461.0,2,1,0.9902330743618202,0.0097669256381798,0,0.22197558268590456,1,0.8108047522976911,844.0,3.502,0,2
7227.0,7321.0,2000,1865.0,False,True,5452.0,6787.0,1,1,1.0130067801300677,0.013006780130067801,0,0.2767400027674,1,0.8033004272874613,1335.0,0.9325,0,1
4058.0,3916.0,2000,1396.0,False,True,1820.0,3427.0,2,1,0.9650073928043371,0.03499260719566289,0,0.4928536224741252,0,0.5310767435074409,1607.0,0.698,0,2
4568.0,4486.0,2000,1239.0,False,True,1279.0,4187.0,1,1,0.9820490367775832,0.01795096322241681,0,0.43782837127845886,0,0.30546930976833053,2908.0,0.6195,0,2
7128.0,6482.0,5000,1796.0,False,True,4454.0,5729.0,1,1,0.9093714927048261,0.09062850729517397,0,0.7014590347923682,0,0.7774480712166172,1275.0,0.3592,0,2
1268.0,0.0,1000,1927.0,False,True,1139.0,1199.0,0,0,-1.0,-1.0,0,0.7886435331230284,0,0.9499582985821518,60.0,1.927,0,2
1508.0,0.0,2000,3883.0,False,False,842.0,1494.0,0,0,-1.0,-1.0,0,1.3262599469496021,0,0.5635876840696118,652.0,1.9415,0,1
2664.0,0.0,1500,4953.0,False,True,2425.0,2579.0,0,0,-1.0,-1.0,0,0.5630630630630631,0,0.9402869329197363,154.0,3.302,0,1
7145.0,6612.0,1000,2299.0,False,False,2310.0,5891.0,2,1,0.9254023792862142,0.07459762071378587,0,0.13995801259622112,1,0.39212357833984046,3581.0,2.299,0,1
3387.0,0.0,500,732.0,False,True,1493.0,3030.0,0,0,-1.0,-1.0,0,0.14762326542663123,1,0.49273927392739275,1537.0,1.464,0,2
7515.0,6765.0,3000,1181.0,False,True,2392.0,5820.0,1,1,0.9001996007984032,0.0998003992015968,0,0.3992015968063872,0,0.41099656357388314,3428.0,0.39366666666666666,0,2
3582.0,0.0,1500,1725.0,False,True,1947.0,3198.0,0,0,-1.0,-1.0,0,0.4187604690117253,0,0.6088180112570356,1251.0,1.15,0,2
3270.0,0.0,2000,455.0,False,True,2311.0,2825.0,0,0,-1.0,-1.0,0,0.6116207951070336,0,0.8180530973451328,514.0,0.2275,1,2
4083.0,4151.0,500,5146.0,False,False,3529.0,3969.0,1,1,1.0166544207690424,0.01665442076904237,0,0.12245897624295861,1,0.889140841521794,440.0,10.292,0,1
3593.0,3506.0,1000,2454.0,False,True,2208.0,3376.0,2,1,0.9757862510436961,0.024213748956303925,0,0.27831895352073477,1,0.6540284360189573,1168.0,2.454,0,2
