applicant_id,stated_monthly_income,documented_monthly_income,loan_amount,employment_status,bank_ending_balance,bank_has_overdrafts,bank_has_consistent_deposits,monthly_withdrawals,monthly_deposits,num_documents_submitted,rule_based_score,rule_based_decision,actual_outcome,days_to_default,target,has_documentation,income_ratio,suspected_misrepresentation,income_covers_loan_3x,withdrawal_to_deposit_ratio,low_balance,employment_encoded
APP-1552,5300.0,4836.0,1000,self_employed,2486.0,False,True,2035.0,4336.0,1,85.3,approved,repaid,,0,1,0.9124528301886793,0,1,0.46932656826568264,0,1
APP-1554,3060.0,3004.0,1500,employed,32.0,False,True,2520.0,2974.0,1,70.3,flagged_for_review,repaid,,0,1,0.9816993464052287,0,0,0.8473436449226631,1,2
APP-1555,5859.0,5515.0,2000,employed,2738.0,False,True,2569.0,5216.0,2,79.8,approved,repaid,,0,1,0.9412869090288445,0,0,0.4925230061349693,0,2
APP-1556,2353.0,2196.0,500,self_employed,3685.0,False,False,1656.0,1875.0,1,75.2,approved,repaid,,0,1,0.9332766680832979,0,1,0.8832,0,1
APP-1557,2195.0,455.0,300,employed,1881.0,False,True,304.0,432.0,2,60.5,flagged_for_review,defaulted,146.0,1,1,0.2072892938496583,1,1,0.7037037037037037,0,2
APP-1558,3539.0,3275.0,500,self_employed,1314.0,False,False,1727.0,3004.0,1,78.2,approved,repaid,,0,1,0.9254026561175474,0,1,0.5749001331557922,0,1
APP-1559,1631.0,1664.0,5000,unemployed,2234.0,False,True,1168.0,1657.0,1,54.4,flagged_for_review,defaulted,30.0,1,1,1.020232985898222,0,0,0.7048883524441762,0,0
APP-1560,4549.0,,2000,employed,2083.0,False,False,2484.0,4426.0,0,44.6,denied,defaulted,68.0,1,0,-1.0,0,0,0.561229100768188,0,2
APP-1561,3186.0,811.0,1500,employed,2364.0,False,True,600.0,711.0,1,47.8,denied,repaid,,0,1,0.25455116133082234,1,0,0.8438818565400844,0,2
APP-1563,5377.0,5101.0,1000,employed,396.0,False,True,4170.0,4707.0,2,81.1,approved,repaid,,0,1,0.9486702622280082,0,1,0.8859145952836202,1,2
APP-1564,7847.0,7545.0,5000,self_employed,732.0,False,False,4183.0,6625.0,1,55.2,flagged_for_review,defaulted,21.0,1,1,0.9615139543774691,0,0,0.6313962264150943,0,1
APP-1565,3866.0,3948.0,1000,employed,2226.0,False,True,2749.0,3770.0,2,88.7,approved,repaid,,0,1,1.0212105535437144,0,1,0.7291777188328913,0,2
APP-1566,1335.0,1356.0,500,self_employed,2279.0,True,False,1199.0,1264.0,1,57.3,flagged_for_review,repaid,,0,1,1.0157303370786517,0,0,0.9485759493670886,0,1
APP-1567,7483.0,6985.0,1500,employed,2954.0,False,True,2361.0,5969.0,1,92.0,approved,repaid,,0,1,0.9334491514098624,0,1,0.3955436421511141,0,2
APP-1568,1739.0,1726.0,1000,self_employed,2386.0,False,True,1273.0,1634.0,1,59.7,flagged_for_review,repaid,,0,1,0.99252443933295,0,0,0.7790697674418605,0,1
APP-1569,4082.0,3823.0,1500,employed,49.0,False,True,1410.0,3614.0,2,74.8,flagged_for_review,repaid,,0,1,0.9365507104360608,0,0,0.3901494189263973,1,2
APP-1570,5737.0,6014.0,1000,employed,4171.0,False,True,4431.0,5242.0,1,87.5,approved,repaid,,0,1,1.0482830747777585,0,1,0.8452880579931324,0,2
APP-1571,4463.0,4654.0,1500,employed,3908.0,False,True,2888.0,4200.0,2,77.9,approved,repaid,,0,1,1.0427963253416983,0,0,0.6876190476190476,0,2
APP-1572,5878.0,5787.0,1000,self_employed,113.0,False,True,4938.0,5427.0,1,74.9,flagged_for_review,repaid,,0,1,0.9845185437223546,0,1,0.9098949695964621,1,1
APP-1573,3133.0,798.0,300,self_employed,2499.0,False,False,600.0,695.0,1,46.9,denied,repaid,,0,1,0.25470794765400573,1,1,0.8633093525179856,0,1
APP-1574,2136.0,2179.0,3000,employed,1107.0,False,True,743.0,2131.0,2,70.0,flagged_for_review,repaid,,0,1,1.020131086142322,0,0,0.34866259971844205,0,2
APP-1575,6977.0,7034.0,3000,employed,2208.0,False,True,2339.0,6008.0,1,80.9,approved,defaulted,175.0,1,1,1.008169700444317,0,0,0.3893142476697736,0,2
APP-1576,5109.0,5134.0,5000,employed,3580.0,False,True,3069.0,4443.0,1,66.6,flagged_for_review,defaulted,130.0,1,1,1.0048933255040124,0,0,0.6907494935854153,0,2
APP-1577,4696.0,4902.0,2000,self_employed,5195.0,True,False,2708.0,4252.0,1,60.4,flagged_for_review,defaulted,124.0,1,1,1.0438671209540034,0,0,0.6368767638758231,0,1
APP-1578,5372.0,5315.0,1500,self_employed,3127.0,False,True,2023.0,4939.0,1,85.9,approved,repaid,,0,1,0.9893894266567387,0,1,0.40959708443004655,0,1
APP-1579,4944.0,4921.0,1500,employed,2442.0,False,True,1783.0,4641.0,2,92.2,approved,repaid,,0,1,0.9953478964401294,0,1,0.38418444300797244,0,2
APP-1580,2403.0,,500,employed,1490.0,False,True,1459.0,2188.0,0,60.8,flagged_for_review,repaid,,0,0,-1.0,0,1,0.666819012797075,0,2
APP-1581,7242.0,7246.0,500,employed,2273.0,False,False,2148.0,6472.0,2,86.7,approved,repaid,,0,1,1.0005523336095001,0,1,0.3318912237330037,0,2
APP-1582,5062.0,5112.0,1000,employed,4040.0,False,True,4310.0,4966.0,1,87.3,approved,defaulted,153.0,1,1,1.0098775187672857,0,1,0.8679017317760773,0,2
APP-1583,5665.0,5297.0,3000,employed,1933.0,False,True,3758.0,4557.0,2,65.3,flagged_for_review,repaid,,0,1,0.9350397175639894,0,0,0.8246653500109721,0,2
APP-1584,978.0,935.0,500,unemployed,671.0,False,True,676.0,834.0,2,53.4,flagged_for_review,defaulted,102.0,1,1,0.9560327198364008,0,0,0.8105515587529976,0,0
APP-1585,3468.0,3198.0,3000,employed,0.0,True,True,850.0,2737.0,1,58.4,flagged_for_review,defaulted,102.0,1,1,0.9221453287197232,0,0,0.3105590062111801,1,2
APP-1587,4599.0,1702.0,2000,employed,2371.0,False,True,1011.0,1537.0,1,49.7,denied,defaulted,166.0,1,1,0.3700804522722331,1,0,0.6577748861418348,0,2
APP-1588,6270.0,2451.0,500,employed,1031.0,False,True,2039.0,2155.0,2,58.0,flagged_for_review,defaulted,25.0,1,1,0.39090909090909093,1,1,0.9461716937354988,0,2
APP-1589,5573.0,5527.0,1000,self_employed,3539.0,False,False,2571.0,4920.0,2,78.8,approved,defaulted,141.0,1,1,0.9917459178180513,0,1,0.5225609756097561,0,1
APP-1590,6568.0,6686.0,5000,self_employed,1367.0,False,True,3408.0,6506.0,1,62.3,flagged_for_review,repaid,,0,1,1.0179658952496955,0,0,0.5238241623117122,0,1
APP-1591,500.0,475.0,1000,unemployed,1798.0,False,False,161.0,415.0,2,51.6,flagged_for_review,repaid,,0,1,0.95,0,0,0.38795180722891565,0,0
APP-1592,5648.0,5788.0,1000,employed,1975.0,False,True,4132.0,5597.0,2,88.6,approved,repaid,,0,1,1.024787535410765,0,1,0.7382526353403609,0,2
APP-1593,5705.0,5661.0,500,employed,1474.0,False,True,3879.0,5385.0,2,88.8,approved,repaid,,0,1,0.9922874671340929,0,1,0.7203342618384401,0,2
APP-1594,4251.0,4270.0,500,self_employed,2354.0,False,False,1404.0,3839.0,2,80.3,approved,repaid,,0,1,1.0044695365796283,0,1,0.3657202396457411,0,1
APP-1595,3932.0,3712.0,500,employed,3727.0,False,True,2089.0,3460.0,2,90.0,approved,defaulted,20.0,1,1,0.9440488301119023,0,1,0.6037572254335261,0,2
APP-1596,4834.0,4748.0,1500,employed,286.0,True,True,3193.0,4353.0,1,76.7,approved,defaulted,162.0,1,1,0.9822093504344228,0,1,0.733517114633586,1,2
APP-1597,3655.0,3637.0,1000,employed,2733.0,False,False,1963.0,3162.0,2,83.8,approved,repaid,,0,1,0.9950752393980848,0,1,0.620809614168248,0,2
APP-1598,6263.0,6190.0,1500,employed,2258.0,False,True,4507.0,6104.0,1,88.6,approved,repaid,,0,1,0.9883442439725372,0,1,0.7383682830930537,0,2
APP-1599,2796.0,2900.0,500,self_employed,2231.0,False,False,2253.0,2713.0,1,75.7,approved,repaid,,0,1,1.0371959942775393,0,1,0.8304460007371913,0,1
APP-1600,640.0,662.0,2000,employed,3308.0,False,True,485.0,650.0,2,66.0,flagged_for_review,defaulted,115.0,1,1,1.034375,0,0,0.7461538461538462,0,2
APP-1601,4438.0,4641.0,2000,employed,2074.0,False,True,3165.0,4518.0,2,77.7,approved,repaid,,0,1,1.0457413249211356,0,0,0.700531208499336,0,2
APP-1603,2553.0,2670.0,1000,employed,3074.0,False,True,2083.0,2352.0,2,75.9,approved,defaulted,74.0,1,1,1.045828437132785,0,0,0.8856292517006803,0,2
APP-1604,3144.0,3222.0,300,employed,1243.0,True,True,1553.0,2809.0,2,84.5,approved,repaid,,0,1,1.0248091603053435,0,1,0.5528657885368459,0,2
APP-1605,5164.0,,2000,employed,2449.0,False,True,2077.0,5033.0,0,52.1,flagged_for_review,defaulted,52.0,1,0,-1.0,0,0,0.41267633618120403,0,2
APP-1606,6993.0,6742.0,2000,employed,1624.0,False,False,5491.0,6603.0,2,81.7,approved,repaid,,0,1,0.9641069641069641,0,1,0.8315917007420869,0,2
APP-1607,2240.0,2096.0,3000,self_employed,1801.0,False,True,855.0,1948.0,2,63.1,flagged_for_review,defaulted,16.0,1,1,0.9357142857142857,0,0,0.438911704312115,0,1
APP-1608,4090.0,3684.0,500,employed,1517.0,False,False,2882.0,3189.0,1,81.0,approved,repaid,,0,1,0.9007334963325183,0,1,0.9037315772969583,0,2
APP-1609,5684.0,5276.0,1000,employed,2707.0,False,True,1446.0,4592.0,1,92.9,approved,repaid,,0,1,0.928219563687544,0,1,0.31489547038327526,0,2
APP-1610,4316.0,3887.0,500,self_employed,2122.0,False,False,3396.0,3778.0,1,75.0,approved,repaid,,0,1,0.9006024096385542,0,1,0.8988883006881948,0,1
APP-1611,4532.0,4568.0,1000,self_employed,2592.0,False,True,3087.0,4520.0,2,83.2,approved,repaid,,0,1,1.0079435127978817,0,1,0.6829646017699115,0,1
APP-1612,3268.0,3150.0,1500,employed,1974.0,True,True,2227.0,2772.0,1,70.7,flagged_for_review,defaulted,23.0,1,1,0.9638922888616891,0,0,0.8033910533910534,0,2
APP-1613,2372.0,2246.0,300,employed,0.0,True,True,1069.0,1913.0,1,78.4,approved,repaid,,0,1,0.9468802698145026,0,1,0.5588081547307894,1,2
APP-1614,4415.0,4478.0,2000,employed,2047.0,False,False,3805.0,4029.0,2,69.3,flagged_for_review,repaid,,0,1,1.0142695356738392,0,0,0.9444030776867709,0,2
APP-1615,4199.0,,1500,self_employed,2095.0,True,False,1607.0,3588.0,0,33.8,denied,defaulted,76.0,1,0,-1.0,0,0,0.44788182831661094,0,1
APP-1616,2368.0,2478.0,2000,unemployed,2364.0,False,True,1139.0,2414.0,1,56.8,flagged_for_review,defaulted,37.0,1,1,1.0464527027027026,0,0,0.47183098591549294,0,0
APP-1617,2244.0,528.0,1000,self_employed,1109.0,True,True,163.0,487.0,2,40.9,denied,repaid,,0,1,0.23529411764705882,1,0,0.3347022587268994,0,1
APP-1618,3581.0,3471.0,3000,employed,207.0,True,False,2993.0,3284.0,2,46.4,denied,defaulted,73.0,1,1,0.9692823233733594,0,0,0.9113885505481121,1,2
APP-1619,1953.0,1847.0,5000,self_employed,2937.0,False,False,1004.0,1684.0,2,55.5,flagged_for_review,defaulted,24.0,1,1,0.9457245263696876,0,0,0.5961995249406176,0,1
APP-1620,3024.0,2822.0,3000,employed,1590.0,False,True,1880.0,2545.0,1,66.1,flagged_for_review,repaid,,0,1,0.9332010582010583,0,0,0.7387033398821218,0,2
APP-1621,6164.0,5744.0,2000,employed,2257.0,False,True,3790.0,5074.0,2,88.5,approved,repaid,,0,1,0.9318624269954575,0,1,0.7469452108789909,0,2
APP-1622,3497.0,,2000,employed,1578.0,False,False,2932.0,3377.0,0,30.3,denied,defaulted,130.0,1,0,-1.0,0,0,0.8682262363044122,0,2
APP-1623,1788.0,1875.0,1500,unemployed,1991.0,False,True,1310.0,1790.0,1,54.2,flagged_for_review,defaulted,172.0,1,1,1.0486577181208054,0,0,0.7318435754189944,0,0
APP-1624,2800.0,2520.0,500,employed,1326.0,False,True,1516.0,2279.0,2,89.3,approved,repaid,,0,1,0.9,0,1,0.6652040368582711,0,2
APP-1625,794.0,738.0,1500,self_employed,548.0,False,False,505.0,663.0,1,53.9,flagged_for_review,defaulted,55.0,1,1,0.929471032745592,0,0,0.7616892911010558,0,1
APP-1627,5773.0,5817.0,5000,employed,1095.0,False,True,2104.0,5000.0,2,69.3,flagged_for_review,repaid,,0,1,1.007621687164386,0,0,0.4208,0,2
APP-1628,6468.0,6163.0,1500,employed,2246.0,False,True,2159.0,5815.0,2,92.3,approved,repaid,,0,1,0.9528447742733457,0,1,0.3712811693895099,0,2
APP-1629,5783.0,5601.0,1000,employed,2616.0,False,False,1811.0,5194.0,1,86.5,approved,repaid,,0,1,0.9685284454435414,0,1,0.3486715440893339,0,2
APP-1630,4099.0,,1500,self_employed,1120.0,False,True,2038.0,3751.0,0,44.8,denied,defaulted,119.0,1,0,-1.0,0,0,0.5433217808584377,0,1
APP-1631,4504.0,4327.0,5000,employed,194.0,True,True,2629.0,4215.0,1,55.3,flagged_for_review,defaulted,66.0,1,1,0.9607015985790408,0,0,0.6237247924080664,1,2
APP-1632,6581.0,6025.0,500,self_employed,5639.0,False,False,3904.0,5576.0,2,77.0,approved,repaid,,0,1,0.9155143595198298,0,1,0.7001434720229556,0,1
APP-1633,590.0,578.0,1000,self_employed,1208.0,False,True,484.0,525.0,2,58.3,flagged_for_review,defaulted,52.0,1,1,0.9796610169491525,0,0,0.9219047619047619,0,1
APP-1634,500.0,457.0,1500,unemployed,2935.0,False,False,206.0,400.0,1,50.3,flagged_for_review,repaid,,0,1,0.914,0,0,0.515,0,0
APP-1636,6339.0,2075.0,300,employed,3185.0,False,True,1254.0,1943.0,2,61.0,flagged_for_review,defaulted,99.0,1,1,0.3273386969553557,1,1,0.6453937210499228,0,2
APP-1637,7744.0,7811.0,1000,employed,1549.0,False,True,2989.0,6747.0,2,91.6,approved,repaid,,0,1,1.0086518595041323,0,1,0.44301170890766267,0,2
APP-1638,1626.0,1565.0,3000,unemployed,1899.0,False,False,1038.0,1483.0,2,48.5,denied,repaid,,0,1,0.9624846248462484,0,0,0.6999325691166555,0,0
APP-1639,1527.0,1462.0,300,unemployed,751.0,False,True,1240.0,1336.0,1,74.7,flagged_for_review,defaulted,137.0,1,1,0.9574328749181401,0,1,0.9281437125748503,0,0
APP-1640,8422.0,7704.0,1000,employed,3323.0,False,True,2851.0,7486.0,2,92.2,approved,repaid,,0,1,0.9147470909522679,0,1,0.38084424258616084,0,2
APP-1642,2697.0,2635.0,5000,employed,1228.0,False,True,826.0,2477.0,2,70.2,flagged_for_review,defaulted,118.0,1,1,0.9770114942528736,0,0,0.3334679047234558,0,2
APP-1644,6069.0,,1000,employed,18.0,False,True,3665.0,5210.0,0,54.5,flagged_for_review,repaid,,0,0,-1.0,0,1,0.7034548944337812,1,2
APP-1645,3826.0,3921.0,5000,self_employed,3480.0,False,True,3101.0,3663.0,1,59.0,flagged_for_review,defaulted,110.0,1,1,1.0248301097752222,0,0,0.8465738465738466,0,1
APP-1646,4442.0,,300,employed,2181.0,False,False,3315.0,4279.0,0,53.8,flagged_for_review,repaid,,0,0,-1.0,0,1,0.7747137181584483,0,2
APP-1647,6351.0,5853.0,2000,self_employed,2322.0,False,True,3251.0,5411.0,1,84.0,approved,repaid,,0,1,0.9215871516296646,0,1,0.6008131583810756,0,1
APP-1648,3838.0,3812.0,1500,self_employed,766.0,False,False,3190.0,3580.0,2,63.8,flagged_for_review,defaulted,131.0,1,1,0.993225638353309,0,0,0.8910614525139665,0,1
APP-1649,3480.0,,500,self_employed,0.0,True,False,1703.0,3427.0,0,38.5,denied,defaulted,149.0,1,0,-1.0,0,1,0.496936095710534,1,1
APP-1650,5333.0,1628.0,1500,employed,3444.0,False,True,1132.0,1432.0,1,59.6,flagged_for_review,defaulted,23.0,1,1,0.30526907931745734,1,1,0.7905027932960894,0,2
APP-1651,6918.0,6622.0,500,employed,2063.0,False,True,3482.0,5727.0,1,89.9,approved,repaid,,0,1,0.9572130673605088,0,1,0.607997206216169,0,2
APP-1653,3985.0,4102.0,1000,employed,1421.0,False,True,3267.0,3993.0,2,87.8,approved,repaid,,0,1,1.0293601003764115,0,1,0.8181818181818182,0,2
APP-1654,3841.0,3811.0,1500,employed,1645.0,False,True,3300.0,3725.0,2,75.9,approved,repaid,,0,1,0.9921895339755272,0,0,0.8859060402684564,0,2
APP-1655,2692.0,2566.0,500,unemployed,3070.0,False,True,1067.0,2428.0,2,79.6,approved,repaid,,0,1,0.9531946508172363,0,1,0.43945634266886324,0,0
APP-1656,6351.0,,500,employed,3099.0,False,True,4547.0,6192.0,0,60.2,flagged_for_review,defaulted,107.0,1,0,-1.0,0,1,0.7343346253229974,0,2
APP-1657,5677.0,5567.0,5000,employed,3196.0,False,False,4147.0,5317.0,2,59.7,flagged_for_review,repaid,,0,1,0.9806235687863308,0,0,0.7799511002444988,0,2
APP-1658,6775.0,7036.0,2000,employed,1557.0,False,False,4752.0,6073.0,2,82.2,approved,repaid,,0,1,1.0385239852398525,0,1,0.7824798287502058,0,2
APP-1659,3233.0,3199.0,5000,employed,2922.0,False,True,1936.0,3085.0,2,67.2,flagged_for_review,repaid,,0,1,0.989483451902258,0,0,0.6275526742301458,0,2
APP-1660,4149.0,4339.0,1000,self_employed,3664.0,False,False,1169.0,3805.0,2,80.9,approved,repaid,,0,1,1.0457941672692215,0,1,0.30722733245729306,0,1
APP-1661,7285.0,6706.0,500,employed,1843.0,False,True,2790.0,5938.0,1,91.3,approved,repaid,,0,1,0.9205216197666438,0,1,0.4698551700909397,0,2
APP-1662,1511.0,1489.0,1500,unemployed,1230.0,False,False,690.0,1354.0,2,50.4,flagged_for_review,defaulted,50.0,1,1,0.985440105890139,0,0,0.5096011816838996,0,0
APP-1664,1027.0,1005.0,500,unemployed,1018.0,False,False,764.0,903.0,2,58.3,flagged_for_review,repaid,,0,1,0.9785783836416748,0,0,0.8460686600221484,0,0
APP-1665,3486.0,3185.0,2000,self_employed,2944.0,False,True,1026.0,2788.0,2,63.8,flagged_for_review,repaid,,0,1,0.9136546184738956,0,0,0.3680057388809182,0,1
APP-1666,3897.0,925.0,1000,employed,1912.0,False,True,759.0,827.0,1,58.3,flagged_for_review,repaid,,0,1,0.23736207338978701,1,1,0.9177750906892382,0,2
APP-1667,500.0,496.0,500,unemployed,0.0,True,False,177.0,423.0,2,39.3,denied,defaulted,88.0,1,1,0.992,0,0,0.41843971631205673,1,0
APP-1668,3425.0,,1000,employed,3693.0,False,True,1796.0,3154.0,0,61.8,flagged_for_review,repaid,,0,0,-1.0,0,1,0.569435637285986,0,2
APP-1669,4527.0,1325.0,1500,self_employed,0.0,True,False,563.0,1279.0,2,39.1,denied,defaulted,69.0,1,1,0.2926883145571018,1,1,0.4401876465989054,1,1
APP-1670,7056.0,7166.0,2000,employed,0.0,True,True,6030.0,7018.0,1,75.4,approved,repaid,,0,1,1.0155895691609977,0,1,0.8592191507552009,1,2
APP-1671,2642.0,2641.0,1000,self_employed,2791.0,False,True,2023.0,2570.0,1,70.9,flagged_for_review,repaid,,0,1,0.9996214988644966,0,0,0.7871595330739299,0,1
APP-1672,10371.0,9670.0,1500,self_employed,2791.0,False,False,4674.0,8823.0,2,78.7,approved,repaid,,0,1,0.9324076752482885,0,1,0.5297517851071064,0,1
APP-1673,2353.0,2260.0,500,self_employed,1044.0,False,True,1612.0,2169.0,1,82.6,approved,repaid,,0,1,0.9604759881002974,0,1,0.7431996311664362,0,1
APP-1674,3642.0,3702.0,3000,self_employed,2222.0,False,False,1388.0,3306.0,2,57.3,flagged_for_review,defaulted,88.0,1,1,1.016474464579901,0,0,0.41984271022383546,0,1
APP-1675,6874.0,7170.0,3000,employed,0.0,True,True,3375.0,6154.0,2,67.3,flagged_for_review,defaulted,65.0,1,1,1.043060808844923,0,0,0.5484237894052648,1,2
APP-1676,6169.0,5625.0,1500,employed,3060.0,False,True,2917.0,5352.0,2,90.5,approved,repaid,,0,1,0.9118171502674663,0,1,0.5450298953662183,0,2
APP-1677,4941.0,4844.0,300,employed,2375.0,False,True,2086.0,4589.0,1,91.5,approved,repaid,,0,1,0.9803683464885651,0,1,0.45456526476356507,0,2
APP-1678,4373.0,4141.0,1500,employed,1932.0,False,True,3494.0,4017.0,1,76.1,approved,repaid,,0,1,0.946947175851818,0,0,0.8698033358227533,0,2
APP-1679,5512.0,5147.0,1500,self_employed,2031.0,False,False,3596.0,4851.0,2,76.6,approved,repaid,,0,1,0.9337808417997098,0,1,0.7412904555761699,0,1
APP-1680,3394.0,3312.0,5000,employed,2740.0,False,True,1394.0,2893.0,1,68.7,flagged_for_review,repaid,,0,1,0.9758397171479081,0,0,0.4818527480124438,0,2
APP-1681,2081.0,2062.0,5000,unemployed,1957.0,False,True,922.0,2017.0,2,56.9,flagged_for_review,repaid,,0,1,0.9908697741470447,0,0,0.4571145265245414,0,0
APP-1683,8636.0,8783.0,300,self_employed,5294.0,False,False,4480.0,8530.0,2,78.7,approved,repaid,,0,1,1.0170217693376564,0,1,0.5252051582649473,0,1
APP-1684,6511.0,6661.0,5000,employed,3801.0,False,True,4134.0,6435.0,2,67.1,flagged_for_review,repaid,,0,1,1.0230379358009523,0,0,0.6424242424242425,0,2
APP-1685,6905.0,7215.0,1500,self_employed,73.0,False,False,3102.0,6455.0,1,73.2,flagged_for_review,repaid,,0,1,1.0448950036205649,0,1,0.48055770720371804,1,1
APP-1686,754.0,699.0,2000,unemployed,1482.0,False,True,455.0,602.0,2,53.9,flagged_for_review,repaid,,0,1,0.9270557029177718,0,0,0.7558139534883721,0,0
APP-1688,4296.0,4141.0,1000,self_employed,3618.0,False,False,1809.0,3578.0,1,78.9,approved,repaid,,0,1,0.9639199255121043,0,1,0.5055897149245389,0,1
APP-1689,2815.0,2675.0,1000,self_employed,0.0,True,False,2159.0,2371.0,1,51.6,flagged_for_review,defaulted,21.0,1,1,0.9502664298401421,0,0,0.9105862505272038,1,1
APP-1690,2497.0,2459.0,500,employed,1251.0,False,False,1064.0,2260.0,2,85.3,approved,repaid,,0,1,0.9847817380857028,0,1,0.47079646017699117,0,2
APP-1692,4741.0,,3000,employed,1572.0,False,True,2550.0,4650.0,0,39.5,denied,defaulted,123.0,1,0,-1.0,0,0,0.5483870967741935,0,2
APP-1693,6158.0,6438.0,300,employed,1291.0,False,True,2816.0,6166.0,2,91.4,approved,defaulted,51.0,1,1,1.0454693082169535,0,1,0.45669802140771976,0,2
APP-1694,5662.0,2038.0,500,employed,2120.0,False,True,768.0,1740.0,2,63.1,flagged_for_review,defaulted,35.0,1,1,0.35994348286824446,1,1,0.4413793103448276,0,2
APP-1695,3900.0,3949.0,500,employed,1093.0,False,True,1767.0,3559.0,2,91.0,approved,defaulted,112.0,1,1,1.0125641025641026,0,1,0.4964877774655802,0,2
APP-1696,5343.0,5418.0,1000,employed,873.0,False,True,4447.0,5160.0,2,87.4,approved,repaid,,0,1,1.0140370578326783,0,1,0.8618217054263566,0,2
APP-1697,2213.0,2121.0,5000,employed,2929.0,False,True,1472.0,1844.0,1,65.5,flagged_for_review,repaid,,0,1,0.9584274740171712,0,0,0.7982646420824295,0,2
APP-1698,1769.0,1792.0,500,unemployed,2682.0,False,False,1291.0,1738.0,1,70.6,flagged_for_review,repaid,,0,1,1.0130016958733747,0,1,0.742807825086306,0,0
APP-1700,2345.0,2427.0,3000,unemployed,1735.0,False,False,1381.0,2192.0,2,49.2,denied,repaid,,0,1,1.0349680170575692,0,0,0.6300182481751825,0,0
APP-1702,5551.0,1313.0,300,employed,1822.0,False,True,399.0,1145.0,2,64.0,flagged_for_review,defaulted,43.0,1,1,0.23653395784543327,1,1,0.34847161572052404,0,2
APP-1703,5222.0,5132.0,2000,employed,2752.0,False,True,2521.0,4894.0,1,79.6,approved,repaid,,0,1,0.9827652240520873,0,0,0.515120555782591,0,2
APP-1704,3678.0,3486.0,1500,employed,0.0,True,True,1851.0,2975.0,1,66.5,flagged_for_review,defaulted,41.0,1,1,0.9477977161500816,0,0,0.6221848739495799,1,2
APP-1705,3932.0,3789.0,2000,employed,2591.0,False,True,1115.0,3306.0,2,70.1,flagged_for_review,defaulted,125.0,1,1,0.9636317395727365,0,0,0.3372655777374471,0,2
APP-1706,1246.0,,1000,self_employed,2464.0,False,False,426.0,1192.0,0,29.4,denied,repaid,,0,0,-1.0,0,0,0.3573825503355705,0,1
APP-1707,7155.0,,5000,employed,2093.0,False,True,3224.0,6846.0,0,40.3,denied,repaid,,0,0,-1.0,0,0,0.47093193105463044,0,2
APP-1708,7005.0,6854.0,300,self_employed,1776.0,False,True,3493.0,6485.0,2,84.6,approved,repaid,,0,1,0.9784439685938615,0,1,0.5386276021588281,0,1
APP-1709,2942.0,,500,self_employed,0.0,True,False,1507.0,2711.0,0,37.9,denied,repaid,,0,0,-1.0,0,1,0.5558834378458134,1,1
APP-1710,3643.0,,1000,employed,1340.0,False,True,1305.0,3465.0,0,63.7,flagged_for_review,repaid,,0,0,-1.0,0,1,0.37662337662337664,0,2
APP-1711,6759.0,6497.0,1000,employed,4684.0,False,True,2804.0,6277.0,2,91.5,approved,repaid,,0,1,0.9612368693593727,0,1,0.44671021188465826,0,2
APP-1712,6882.0,6726.0,3000,self_employed,2019.0,False,True,3146.0,6692.0,2,74.0,flagged_for_review,defaulted,122.0,1,1,0.977332170880558,0,0,0.4701135684399283,0,1
APP-1713,7912.0,8006.0,1500,employed,1539.0,False,True,2708.0,7873.0,1,92.6,approved,repaid,,0,1,1.0118806875631952,0,1,0.34396037088784454,0,2
APP-1714,3683.0,3382.0,300,employed,2025.0,False,True,1678.0,3277.0,2,90.9,approved,repaid,,0,1,0.9182731468911214,0,1,0.5120537076594446,0,2
APP-1715,1563.0,1459.0,1000,unemployed,2532.0,False,True,483.0,1392.0,2,58.0,flagged_for_review,defaulted,179.0,1,1,0.9334612923864364,0,0,0.34698275862068967,0,0
APP-1716,5347.0,5117.0,1000,employed,2988.0,False,False,3627.0,4790.0,1,82.4,approved,repaid,,0,1,0.956985225360015,0,1,0.7572025052192067,0,2
APP-1717,5948.0,5675.0,5000,self_employed,1657.0,False,False,2714.0,4926.0,2,56.0,flagged_for_review,repaid,,0,1,0.9541022192333557,0,0,0.5509541209906618,0,1
APP-1718,500.0,479.0,1500,unemployed,2637.0,True,False,215.0,419.0,2,44.4,denied,defaulted,171.0,1,1,0.958,0,0,0.513126491646778,0,0
APP-1720,6322.0,5997.0,2000,employed,3509.0,False,False,2603.0,5820.0,2,85.5,approved,repaid,,0,1,0.9485922176526416,0,1,0.44725085910652923,0,2
APP-1721,6082.0,5932.0,2000,employed,5510.0,False,True,2522.0,5589.0,1,91.5,approved,repaid,,0,1,0.9753370601775732,0,1,0.45124351404544644,0,2
APP-1722,3626.0,3603.0,1500,employed,1015.0,False,True,3103.0,3299.0,1,75.3,approved,defaulted,17.0,1,1,0.9936569222283508,0,0,0.9405880569869658,0,2
APP-1723,7033.0,6575.0,500,employed,4514.0,False,True,4733.0,5614.0,2,87.6,approved,repaid,,0,1,0.9348784302573582,0,1,0.8430708941930887,0,2
APP-1724,1559.0,1571.0,3000,self_employed,814.0,False,True,438.0,1413.0,2,64.4,flagged_for_review,defaulted,83.0,1,1,1.0076972418216805,0,0,0.3099787685774947,0,1
APP-1725,5201.0,5108.0,2000,employed,2530.0,False,False,3269.0,4664.0,2,71.7,flagged_for_review,repaid,,0,1,0.9821188233032109,0,0,0.7009005145797599,0,2
